frame,score,psr,ess,cx,cy,w,h
1621,0.98474,6.6282,500.0,311.075,118.6,10.0,10.099
1622,0.982824,6.9126,500.0,311.043,118.621,10.0,10.0
1623,0.983174,6.6411,500.0,311.249,118.826,10.0,10.002
1624,0.982432,6.0465,500.0,312.549,119.693,10.0,10.0
1625,0.991418,5.9652,500.0,313.868,118.533,10.0,10.0
1626,0.991756,6.1084,500.0,315.798,117.525,10.0,10.0
1627,0.988657,6.2445,500.0,317.372,116.982,10.0,10.0
1628,0.988589,6.1579,500.0,317.754,118.042,10.0,10.152
1629,0.988479,5.418,500.0,318.703,117.906,10.0,10.455
1630,0.985054,6.4346,500.0,318.807,117.018,10.0,10.795
1631,0.985784,6.774,500.0,318.98,115.915,10.0,10.708
1632,0.971676,7.2843,500.0,319.255,116.458,10.0,10.704
1633,0.993881,6.2032,500.0,318.827,116.22,10.0,10.84
1634,0.974918,7.4788,500.0,319.884,115.563,10.0,10.696
1635,0.977275,6.6415,500.0,320.151,115.85,10.0,10.75
1636,0.991496,5.7854,500.0,319.598,116.472,10.038,10.803
1637,0.989848,6.0458,500.0,320.261,116.205,10.2,10.902
1638,0.960442,6.8592,500.0,319.229,116.104,10.0,10.759
1639,0.985507,6.7214,500.0,318.17,115.329,10.0,10.846
1640,0.970178,6.7859,500.0,317.411,115.547,10.0,10.869
1641,0.990989,5.3892,500.0,316.598,116.161,10.0,10.723
1642,0.991916,6.4559,500.0,316.104,115.946,10.0,10.514
1643,0.9887,6.021,500.0,315.483,116.642,10.13,10.645
1644,0.991844,6.9511,500.0,315.669,116.932,10.0,10.166
1645,0.998621,5.8926,500.0,316.212,118.003,10.0,10.0
1646,0.992662,6.0293,500.0,316.741,118.051,10.0,10.234
1647,0.99809,5.9084,500.0,317.885,119.099,10.054,10.024
1648,0.982857,6.7322,500.0,319.856,118.722,10.0,10.0
1649,0.992987,6.6037,500.0,320.47,118.875,10.0,10.0
1650,0.963428,6.3625,500.0,321.469,122.15,10.0,10.0
1651,0.958891,6.2352,500.0,322.669,122.555,10.0,10.143
1652,0.963303,6.428,500.0,323.529,122.154,10.0,10.622
1653,0.957193,6.8208,500.0,324.004,121.977,10.0,10.973
1654,0.954487,6.4771,500.0,323.993,122.9,10.0,11.156
1655,0.989503,6.031,500.0,325.042,122.072,10.044,10.837
1656,0.96458,6.8211,500.0,326.035,121.725,10.243,11.022
1657,0.877769,9.4171,500.0,328.311,121.715,10.0,12.028
1658,0.89557,9.7391,500.0,329.461,123.078,10.0,13.127
1659,0.8872,9.2019,500.0,328.917,122.862,10.0,14.079
1660,0.881879,8.5772,500.0,328.395,122.154,10.657,13.443
1661,0.958252,7.6274,500.0,328.239,122.514,10.0,14.332
1662,0.94021,7.8501,500.0,329.404,120.97,10.0,13.205
1663,0.970638,6.5743,500.0,328.794,122.492,10.0,12.627
1664,0.977949,6.6254,500.0,327.186,121.011,10.0,12.032
1665,0.978137,6.1358,500.0,326.412,119.777,10.41,11.873
1666,0.982706,5.7974,500.0,328.265,119.604,10.925,11.862
1667,0.985642,6.3552,500.0,327.9,119.866,10.563,11.987
1668,0.984222,6.751,500.0,324.218,118.395,10.0,11.767
1669,0.98103,6.0122,500.0,319.638,118.696,10.0,11.464
1670,0.957153,7.4956,500.0,317.942,117.614,10.0,10.902
1671,0.933337,7.4153,500.0,319.138,118.078,10.0,11.095
1672,0.993085,5.5432,500.0,317.659,116.996,10.0,10.75
1673,0.987319,5.9117,500.0,316.825,117.144,10.0,10.551
1674,0.971167,6.7268,500.0,316.583,117.016,10.0,10.545
1675,0.984996,6.2172,500.0,316.191,116.205,10.0,10.668
1676,0.985753,6.7967,500.0,317.444,115.788,10.07,10.399
1677,0.982424,6.844,500.0,318.755,115.796,10.0,10.531
1678,0.981859,6.3532,500.0,318.313,116.644,10.061,10.695
1679,0.995607,5.718,500.0,319.648,117.051,10.049,10.522
1680,0.994292,5.9871,500.0,322.653,117.361,10.581,10.19
1681,0.980415,6.489,500.0,328.309,117.665,11.239,10.014
1682,0.908291,8.1408,500.0,334.836,117.996,11.685,10.532
1683,0.918223,7.928,500.0,339.885,119.856,11.612,11.163
1684,0.414982,6.9118,500.0,343.122,121.693,11.98,11.32
1685,0.482791,7.844,500.0,345.525,124.107,11.17,11.813
1686,0.24919,9.1582,389.4,347.764,125.456,10.733,12.182
1687,0.390967,7.3705,292.6,350.194,126.956,10.184,12.312
1688,0.397216,8.9421,500.0,353.298,127.361,10.0,12.515
1689,0.38788,8.9737,500.0,355.296,127.554,10.0,12.704
1690,0.718375,8.8071,500.0,357.48,125.486,10.0,13.026
1691,0.673344,10.5539,500.0,358.918,127.007,10.0,13.757
1692,0.800885,9.3879,500.0,357.804,124.715,10.0,13.997
1693,0.815225,9.4744,500.0,356.803,124.012,10.0,14.757
1694,0.82455,7.5838,500.0,356.891,125.476,10.0,14.947
1695,0.444983,9.5229,264.9,358.161,125.615,10.0,15.01
1696,0.290391,9.0418,351.0,357.391,127.338,10.0,15.324
1697,0.311105,9.8896,345.5,357.686,127.965,10.0,15.646
1698,0.440372,12.6405,269.6,357.684,127.395,10.0,15.781
1699,0.74594,11.2653,500.0,357.6,126.461,10.0,15.83
1700,0.788633,9.2728,500.0,359.324,124.619,10.0,15.776
1701,0.829648,9.178,500.0,360.515,123.597,10.0,15.745
1702,0.746324,10.8731,500.0,360.28,124.251,10.0,16.085
1703,0.703815,9.6032,500.0,360.436,123.95,10.0,16.096
1704,0.869828,8.4627,500.0,359.172,123.647,10.0,15.788
1705,0.689239,11.881,500.0,357.891,121.668,10.0,14.861
1706,0.891498,10.2856,500.0,357.245,120.999,10.0,13.73
1707,0.630206,10.7148,500.0,356.909,121.984,10.0,13.928
1708,0.813287,9.1405,500.0,356.638,123.127,10.0,14.006
1709,0.913686,9.9766,500.0,355.553,124.05,10.0,14.158
1710,0.908025,9.5999,500.0,354.499,123.099,10.0,14.107
1711,0.989521,6.7887,500.0,353.488,124.036,10.0,13.519
1712,0.974454,7.0383,500.0,353.265,124.897,10.0,12.739
1713,0.979553,7.2325,500.0,352.027,126.548,10.0,12.012
1714,0.975207,7.506,500.0,351.524,127.291,10.0,12.601
1715,0.976768,7.5539,500.0,352.616,127.767,10.0,12.102
1716,0.967202,8.1707,500.0,354.153,129.809,10.0,12.816
1717,0.969496,7.331,500.0,355.062,131.88,10.0,12.46
1718,0.980507,6.9765,500.0,357.557,132.382,10.0,11.846
1719,0.91422,6.4224,500.0,360.246,133.858,10.0,11.755
1720,0.965284,6.7509,500.0,360.611,134.669,10.0,12.505
1721,0.951573,7.0372,500.0,362.226,134.928,10.0,13.408
1722,0.895683,8.5371,500.0,364.54,135.98,10.0,13.824
1723,0.763524,9.6917,500.0,366.395,137.823,10.0,14.079
1724,0.595397,8.5507,500.0,367.903,138.937,10.0,14.413
1725,0.694696,10.5617,500.0,367.698,138.595,10.0,14.575
1726,0.541054,10.3373,500.0,368.257,139.162,10.0,14.744
1727,0.471553,8.2342,500.0,369.135,139.664,10.0,14.954
1728,0.864739,7.6483,500.0,369.993,138.515,10.0,14.749
1729,0.924815,7.5347,500.0,369.742,138.66,10.0,15.414
1730,0.835031,9.8409,500.0,368.719,138.469,10.0,15.391
1731,0.845124,8.7087,500.0,368.927,138.878,10.0,15.568
1732,0.824079,9.3541,500.0,369.056,137.902,10.0,15.42
1733,0.762889,7.0977,500.0,369.637,139.685,10.0,15.603
1734,0.917643,9.0062,500.0,369.782,138.315,10.0,15.705
1735,0.912506,10.1634,500.0,369.781,138.357,10.0,15.838
1736,0.883048,10.478,500.0,369.833,138.186,10.0,16.321
1737,0.853005,10.653,500.0,369.804,138.279,10.0,16.588
1738,0.954623,8.6142,500.0,368.61,139.571,10.0,16.674
1739,0.973376,8.2648,500.0,367.515,139.562,10.0,16.094
1740,0.84735,11.1576,500.0,368.057,139.834,10.0,16.457
1741,0.986878,6.5793,500.0,368.026,139.736,10.0,16.349
1742,0.826729,8.6457,500.0,367.729,136.579,10.0,16.073
1743,0.794005,8.9527,500.0,366.481,138.695,10.0,16.432
1744,0.984868,6.3252,500.0,364.677,138.559,10.0,16.644
1745,0.981683,7.0171,500.0,363.637,138.446,10.0,16.483
1746,0.984241,7.0291,500.0,363.498,138.989,10.0,16.465
1747,0.929217,9.1557,500.0,363.072,136.702,10.0,15.901
1748,0.944304,9.2071,500.0,360.951,136.622,10.0,15.456
1749,0.976395,6.901,500.0,359.727,136.471,10.0,15.325
1750,0.986385,6.1802,500.0,358.991,137.275,10.0,14.661
1751,0.958293,8.7071,500.0,359.381,137.999,10.0,14.581
1752,0.957647,8.3662,500.0,359.456,137.417,10.0,13.588
1753,0.9821,5.8355,500.0,358.511,137.356,10.0,12.8
1754,0.979084,6.9781,500.0,358.664,137.443,10.0,12.18
1755,0.981742,6.9303,500.0,358.838,137.257,10.0,11.607
1756,0.978248,7.0562,500.0,359.539,137.354,10.0,11.182
1757,0.980847,6.5063,500.0,359.387,137.872,10.0,11.021
1758,0.983235,5.3069,500.0,360.207,139.303,10.042,11.203
1759,0.988956,5.2565,500.0,361.059,139.085,10.116,11.042
1760,0.987496,5.1124,500.0,361.459,138.925,10.235,11.082
1761,0.977827,6.0302,500.0,363.008,138.678,10.0,11.008
1762,0.979988,6.1465,500.0,362.867,139.563,10.026,11.046
1763,0.943216,7.8739,500.0,364.371,139.75,10.0,11.589
1764,0.975781,7.9112,500.0,365.039,138.916,10.0,12.205
1765,0.970335,8.5146,500.0,365.248,140.876,10.0,13.007
1766,0.982787,7.0202,500.0,365.15,142.326,10.0,13.836
1767,0.945041,8.0838,500.0,364.783,142.8,10.0,14.58
1768,0.984058,6.5376,500.0,365.812,143.323,10.0,13.872
1769,0.964683,8.286,500.0,366.994,143.414,10.0,14.182
1770,0.984262,6.9207,500.0,366.66,144.351,10.0,14.792
1771,0.971876,7.7604,500.0,366.389,145.428,10.0,15.063
1772,0.974308,8.2781,500.0,365.315,145.73,10.0,15.258
1773,0.983456,7.5407,500.0,364.977,146.914,10.0,15.326
1774,0.977923,8.2144,500.0,365.433,148.207,10.0,15.435
1775,0.95984,9.2204,500.0,365.312,149.047,10.0,15.601
1776,0.965464,8.1948,500.0,364.92,149.668,10.0,15.92
1777,0.984665,7.5565,500.0,364.542,150.308,10.0,16.655
1778,0.983049,6.64,500.0,363.332,152.029,10.0,16.546
1779,0.980516,6.5103,500.0,362.969,152.126,10.0,16.322
1780,0.973698,8.2872,500.0,362.223,151.899,10.0,16.366
1781,0.985713,7.3256,500.0,361.891,152.272,10.0,16.35
1782,0.974295,8.538,500.0,362.156,153.733,10.0,16.042
1783,0.952023,7.8313,500.0,361.614,154.109,10.0,15.953
1784,0.967359,8.0773,500.0,361.398,154.757,10.0,16.228
1785,0.955037,8.2869,500.0,360.072,155.259,10.0,16.035
1786,0.986272,7.3724,500.0,359.509,156.261,10.0,15.9
1787,0.966675,8.4382,500.0,359.938,157.515,10.0,15.996
1788,0.974788,7.7217,500.0,360.506,158.077,10.0,16.037
1789,0.959568,7.7244,500.0,359.923,157.834,10.0,16.082
1790,0.950117,7.7725,500.0,359.717,158.328,10.0,16.229
1791,0.913828,8.2134,500.0,359.138,157.259,10.0,16.346
1792,0.943165,8.2863,500.0,358.546,157.289,10.0,16.47
1793,0.971392,7.3631,500.0,357.55,157.275,10.0,16.459
1794,0.986101,7.2439,500.0,357.109,156.876,10.0,15.953
1795,0.974007,8.8518,500.0,356.758,157.232,10.0,16.303
1796,0.980292,8.156,500.0,356.641,156.781,10.0,16.457
1797,0.9756,8.2689,500.0,356.759,156.197,10.0,16.633
1798,0.969014,8.6112,500.0,356.603,156.443,10.0,16.341
1799,0.977466,8.1553,500.0,356.97,156.385,10.0,15.758
1800,0.966303,8.4099,500.0,356.456,155.679,10.0,15.039
1801,0.958324,7.176,500.0,354.84,154.189,10.0,15.585
1802,0.969544,7.6689,500.0,354.624,154.744,10.0,15.291
1803,0.957653,7.8741,500.0,354.962,154.67,10.0,15.525
1804,0.974797,7.6713,500.0,355.271,154.262,10.0,15.812
1805,0.921907,7.9388,500.0,355.088,153.572,10.0,15.882
1806,0.968863,7.1239,500.0,353.536,153.625,10.0,15.949
1807,0.950546,7.5929,500.0,353.461,152.396,10.0,15.534
1808,0.972479,7.2677,500.0,353.981,153.126,10.0,15.118
1809,0.98007,7.4643,500.0,354.515,152.286,10.0,15.067
1810,0.968868,7.9278,500.0,354.482,151.496,10.0,13.843
1811,0.972729,7.2731,500.0,354.811,151.373,10.0,12.805
1812,0.96406,7.2086,500.0,356.477,151.336,10.0,12.188
1813,0.991797,5.9934,500.0,357.334,150.364,10.0,11.429
1814,0.986914,6.2938,500.0,358.022,150.856,10.0,10.867
1815,0.986561,5.8712,500.0,358.36,151.438,10.0,10.494
1816,0.990779,5.8091,500.0,359.892,150.889,10.0,10.114
1817,0.991747,5.2723,500.0,360.775,151.09,10.0,10.286
1818,0.98806,5.5966,500.0,361.353,150.535,10.038,10.743
1819,0.95762,6.4647,500.0,363.3,150.097,10.024,10.992
1820,0.980127,6.1799,500.0,364.784,149.837,10.297,11.131
1821,0.922389,7.8054,500.0,366.206,148.847,10.473,11.173
1822,0.929123,6.9158,500.0,368.958,149.222,10.89,11.254
1823,0.547713,7.4977,500.0,372.113,151.825,10.214,12.276
1824,0.583426,8.8583,500.0,375.188,152.558,10.0,13.175
1825,0.835727,7.4438,500.0,376.988,152.42,10.578,12.819
1826,0.94625,6.3501,500.0,379.369,152.234,10.0,12.012
1827,0.660124,7.741,500.0,382.137,151.428,10.0,12.547
1828,0.959633,6.0065,500.0,384.297,151.703,10.0,12.926
1829,0.929808,6.8716,500.0,386.402,151.106,10.0,13.21
1830,0.833684,6.2652,500.0,386.833,153.24,10.0,12.342
1831,0.335961,5.3863,383.6,387.824,154.082,10.285,12.213
1832,0.578286,6.3096,500.0,389.369,154.505,10.768,12.01
1833,0.356602,5.7248,287.1,389.501,154.36,10.403,12.491
1834,0.971732,5.5269,500.0,391.553,154.985,10.0,11.723
1835,0.824841,6.4879,500.0,390.235,153.648,10.0,11.947
1836,0.952043,6.0662,500.0,390.425,152.958,10.0,11.062
1837,0.978847,5.7905,500.0,390.354,153.456,10.0,10.583
1838,0.96818,5.5803,500.0,390.642,154.248,10.0,10.151
1839,0.986254,4.7122,500.0,390.36,154.606,10.0,10.0
1840,0.933125,6.1933,500.0,391.374,151.848,10.0,11.103
1841,0.987198,5.7874,500.0,391.834,151.381,10.0,12.242
1842,0.991816,6.271,500.0,390.95,151.421,10.0,12.849
1843,0.972023,6.3595,500.0,390.777,151.567,10.0,12.438
1844,0.986928,6.3006,500.0,391.925,152.217,10.0,12.022
1845,0.97449,6.5585,500.0,393.7,152.825,10.0,11.72
1846,0.966765,5.913,500.0,393.837,154.156,10.0,11.554
1847,0.981738,6.9785,500.0,394.331,154.731,10.0,12.567
1848,0.977263,6.5552,500.0,395.09,154.675,10.0,13.181
1849,0.982418,6.9235,500.0,394.61,155.417,10.0,13.388
1850,0.982162,6.1904,500.0,395.256,156.502,10.0,13.084
1851,0.980949,6.0616,500.0,395.862,156.917,10.0,12.52
1852,0.990522,6.5148,500.0,396.524,156.767,10.0,12.951
1853,0.987502,6.3417,500.0,397.087,156.864,10.0,12.336
1854,0.988949,5.7148,500.0,396.64,158.033,10.0,11.861
1855,0.977943,6.0273,500.0,396.877,158.256,10.0,11.515
1856,0.975509,6.8298,500.0,397.398,157.931,10.0,11.165
1857,0.987024,5.812,500.0,398.766,158.357,10.0,11.286
1858,0.990179,5.1689,500.0,398.432,158.518,10.056,11.15
1859,0.974097,6.7785,500.0,399.929,157.351,10.0,11.79
1860,0.98696,6.0512,500.0,399.9,157.22,10.0,12.514
1861,0.986043,6.1869,500.0,399.612,158.21,10.0,12.266
1862,0.975622,8.2186,500.0,400.975,157.902,10.0,12.838
1863,0.976014,7.7491,500.0,402.918,158.043,10.0,13.501
1864,0.977061,6.6101,500.0,402.718,158.656,10.0,13.158
1865,0.981181,5.9972,500.0,403.02,158.711,10.0,12.925
1866,0.991331,7.3076,500.0,402.726,159.214,10.0,13.385
1867,0.982881,6.7572,500.0,403.339,159.403,10.0,13.034
1868,0.973054,7.0775,500.0,403.16,158.777,10.0,12.61
1869,0.977702,6.3878,500.0,402.49,158.226,10.0,12.215
1870,0.987465,6.1141,500.0,402.241,158.898,10.0,12.071
1871,0.980778,6.2718,500.0,401.75,159.21,10.0,12.15
1872,0.983532,5.916,500.0,400.121,159.625,10.0,11.972
1873,0.989958,6.5498,500.0,397.379,158.359,10.0,12.719
1874,0.983024,6.356,500.0,394.477,158.419,10.0,12.545
1875,0.985278,6.2582,500.0,392.589,159.622,10.0,12.316
1876,0.962421,6.3629,500.0,390.514,158.79,10.0,12.196
1877,0.971737,6.7591,500.0,388.421,158.779,10.0,12.019
1878,0.988224,6.7638,500.0,386.766,159.959,10.0,11.881
1879,0.986426,6.4247,500.0,386.048,160.142,10.0,11.805
1880,0.989959,6.6439,500.0,384.877,159.702,10.0,11.703
1881,0.985443,6.2837,500.0,385.415,160.915,10.0,11.581
1882,0.981242,6.279,500.0,384.981,160.661,10.0,11.724
1883,0.989228,6.7555,500.0,384.041,160.973,10.0,11.69
1884,0.990379,6.8392,500.0,383.415,161.181,10.0,11.684
1885,0.979761,6.2232,500.0,384.514,160.635,10.0,11.695
1886,0.985587,6.0818,500.0,385.406,160.454,10.0,11.632
1887,0.987553,6.3547,500.0,385.962,159.794,10.0,11.496
1888,0.985115,6.2789,500.0,385.443,158.811,10.0,11.473
1889,0.974823,5.8767,500.0,386.174,157.81,10.0,11.432
1890,0.976926,6.4465,500.0,386.309,157.482,10.0,11.666
1891,0.975793,6.4778,500.0,388.248,158.248,10.0,11.81
1892,0.986458,6.3286,500.0,388.775,158.5,10.0,11.859
1893,0.98497,6.0035,500.0,389.812,158.544,10.0,11.655
1894,0.986744,6.2153,500.0,389.7,157.33,10.0,11.391
1895,0.991258,6.2354,500.0,390.426,158.946,10.0,11.226
1896,0.987258,5.6215,500.0,392.295,159.314,10.0,11.122
1897,0.98932,6.2533,500.0,392.489,158.519,10.0,11.285
1898,0.985875,6.0137,500.0,393.441,158.162,10.0,11.262
1899,0.983952,6.0599,500.0,393.339,159.136,10.0,11.421
1900,0.987151,6.2012,500.0,393.77,158.764,10.0,11.819
1901,0.986755,5.8747,500.0,393.357,158.529,10.0,11.824
1902,0.990998,5.6431,500.0,392.604,158.947,10.0,11.737
1903,0.985932,6.4195,500.0,392.591,159.561,10.0,11.563
1904,0.975452,6.2149,500.0,391.951,158.713,10.0,11.509
1905,0.980111,6.3452,500.0,391.427,158.786,10.0,11.54
1906,0.993272,6.6512,500.0,391.4,159.235,10.0,11.441
1907,0.98571,6.1564,500.0,392.102,159.891,10.0,11.428
1908,0.979453,6.4905,500.0,393.311,159.751,10.0,11.578
1909,0.973987,6.4993,500.0,394.88,160.317,10.0,11.711
1910,0.992347,6.0813,500.0,395.739,160.645,10.0,11.72
1911,0.990313,5.6541,500.0,396.593,160.769,10.0,11.635
1912,0.986968,5.6142,500.0,396.276,160.75,10.0,11.781
1913,0.981292,6.6175,500.0,397.192,161.136,10.0,11.833
1914,0.986503,6.0579,500.0,397.903,161.011,10.0,11.551
1915,0.974683,6.5348,500.0,399.089,161.428,10.0,11.588
1916,0.981705,5.8299,500.0,400.868,162.161,10.0,11.58
1917,0.990195,6.2195,500.0,401.661,161.266,10.0,11.558
1918,0.982363,5.8147,500.0,401.324,160.978,10.0,11.585
1919,0.982635,6.3648,500.0,401.885,161.129,10.0,11.673
1920,0.983435,6.3862,500.0,401.577,161.91,10.0,11.694
1921,0.984089,6.6035,500.0,401.462,162.559,10.0,11.878
1922,0.991443,6.1537,500.0,400.057,162.837,10.0,11.949
1923,0.979384,6.488,500.0,398.659,162.577,10.0,11.956
1924,0.991296,6.4096,500.0,398.862,162.146,10.0,11.772
1925,0.987777,6.1733,500.0,399.269,161.417,10.0,11.894
1926,0.985607,6.3745,500.0,398.715,161.845,10.0,11.838
1927,0.993641,6.254,500.0,398.695,161.707,10.0,11.548
1928,0.993114,6.2298,500.0,398.215,161.523,10.0,11.405
1929,0.980116,7.0761,500.0,398.331,160.78,10.0,11.354
1930,0.993458,6.3285,500.0,397.892,160.732,10.0,11.223
1931,0.975329,6.2078,500.0,395.893,160.964,10.0,11.016
1932,0.987872,5.955,500.0,395.911,161.797,10.0,11.025
1933,0.984388,6.0767,500.0,395.472,161.635,10.0,11.015
1934,0.983771,6.3481,500.0,394.17,162.812,10.0,11.111
1935,0.974437,6.2201,500.0,392.885,163.788,10.0,10.988
1936,0.979996,6.7122,500.0,392.879,165.166,10.0,11.098
1937,0.995122,6.3467,500.0,392.344,166.8,10.0,11.015
1938,0.973826,6.4274,500.0,391.217,170.458,10.0,10.881
1939,0.980976,5.9105,500.0,390.21,173.412,10.0,10.778
1940,0.983925,6.7025,500.0,388.293,175.743,10.0,11.489
1941,0.987898,6.7795,500.0,388.138,178.075,10.0,11.386
1942,0.983974,6.4293,500.0,387.535,180.65,10.0,11.255
1943,0.986434,6.5836,500.0,387.021,181.549,10.0,11.162
1944,0.98383,7.3013,500.0,387.069,183.785,10.0,11.205
1945,0.987397,6.4804,500.0,387.731,184.701,10.0,11.138
1946,0.993065,6.1764,500.0,388.472,186.072,10.0,10.752
1947,0.990781,6.4063,500.0,388.907,186.559,10.0,10.589
1948,0.982615,6.6697,500.0,389.72,187.677,10.0,10.728
1949,0.986335,6.1976,500.0,390.76,189.317,10.0,10.887
1950,0.993511,6.1198,500.0,391.868,189.633,10.0,11.033
1951,0.989864,6.8824,500.0,393.39,190.751,10.0,11.015
1952,0.989271,6.008,500.0,394.385,191.757,10.0,11.262
1953,0.991453,6.3673,500.0,396.02,191.784,10.0,11.149
1954,0.991223,7.0116,500.0,395.246,192.81,10.0,11.253
1955,0.983183,6.902,500.0,395.919,192.846,10.0,11.157
1956,0.985363,7.1361,500.0,395.76,193.918,10.0,11.16
1957,0.984769,6.8022,500.0,395.59,194.52,10.0,11.145
1958,0.985615,6.761,500.0,395.089,193.992,10.0,11.067
1959,0.97882,6.5599,500.0,395.007,194.935,10.0,11.055
1960,0.99044,6.1485,500.0,395.164,195.779,10.0,10.913
1961,0.984575,6.9352,500.0,395.176,195.511,10.0,11.176
1962,0.971792,7.1579,500.0,395.214,195.347,10.0,11.146
1963,0.975309,6.7848,500.0,393.979,195.442,10.0,11.154
1964,0.989452,6.3873,500.0,394.464,195.698,10.0,11.193
1965,0.978999,7.1859,500.0,394.698,194.855,10.0,11.141
1966,0.992851,6.8904,500.0,394.28,195.715,10.0,11.238
1967,0.985271,7.3789,500.0,394.446,195.353,10.0,11.183
1968,0.969051,7.3966,500.0,394.767,195.801,10.0,11.163
1969,0.979707,7.3516,500.0,394.721,195.735,10.0,11.343
1970,0.984982,6.881,500.0,394.477,194.985,10.0,11.466
1971,0.992562,7.4625,500.0,395.267,194.964,10.0,11.522
1972,0.978486,7.0401,500.0,394.248,195.42,10.0,11.527
1973,0.992907,7.1962,500.0,394.101,195.555,10.0,11.332
1974,0.993431,6.7842,500.0,394.418,195.299,10.0,11.404
1975,0.986011,6.8545,500.0,395.557,195.695,10.0,11.147
1976,0.987218,6.1012,500.0,395.729,196.006,10.0,10.827
1977,0.98054,6.286,500.0,395.68,196.017,10.0,10.58
1978,0.987865,6.2138,500.0,395.236,196.059,10.0,10.615
1979,0.978665,7.5122,500.0,394.928,195.419,10.0,10.924
1980,0.986367,6.5769,500.0,394.879,195.901,10.0,10.839
1981,0.992769,6.4299,500.0,395.298,196.43,10.0,10.809
1982,0.988375,6.6566,500.0,394.696,196.009,10.0,10.739
1983,0.984768,6.4884,500.0,394.933,195.633,10.0,10.805
1984,0.992043,6.2124,500.0,395.686,196.017,10.0,10.854
1985,0.979608,6.4856,500.0,395.557,195.76,10.0,10.886
1986,0.983515,6.7332,500.0,395.273,196.635,10.0,10.93
1987,0.976887,7.0242,500.0,394.978,196.577,10.0,11.076
1988,0.988487,6.3066,500.0,395.459,196.516,10.0,11.034
1989,0.989724,6.0427,500.0,395.004,196.862,10.0,11.18
1990,0.985226,6.7325,500.0,394.942,196.901,10.0,11.127
1991,0.971255,6.5947,500.0,398.635,196.315,10.0,11.227
1992,0.971373,6.0784,500.0,403.293,196.514,10.086,11.423
1993,0.864152,7.3385,500.0,410.333,196.709,10.0,12.392
1994,0.629796,7.0756,500.0,414.767,199.08,10.0,12.967
1995,0.857589,8.7992,500.0,420.284,205.318,10.0,14.591
1996,0.935479,6.4794,500.0,424.922,207.298,10.0,14.954
1997,0.892541,6.8113,500.0,428.551,206.51,10.0,15.858
1998,0.871852,6.4278,500.0,429.883,204.27,10.0,16.669
1999,0.928284,7.1239,500.0,430.893,202.563,10.0,16.911
2000,0.966455,6.8525,500.0,431.775,199.871,10.0,17.101
2001,0.981212,6.9721,500.0,430.576,198.175,10.0,16.903
2002,0.984915,7.372,500.0,427.362,196.274,10.0,16.202
2003,0.983234,7.7191,500.0,423.518,195.866,10.0,16.019
2004,0.974434,8.3695,500.0,421.688,195.632,10.0,15.028
2005,0.995795,7.3905,500.0,420.431,195.908,10.0,13.935
2006,0.990538,6.7515,500.0,418.661,195.952,10.0,13.385
2007,0.987867,6.7201,500.0,416.546,195.418,10.0,12.781
2008,0.985167,7.3191,500.0,415.759,195.266,10.0,12.673
2009,0.992288,6.4079,500.0,414.269,195.266,10.0,12.388
2010,0.990969,6.5148,500.0,414.086,195.193,10.0,11.973
2011,0.991846,6.2467,500.0,414.123,195.788,10.0,11.85
2012,0.991047,6.1688,500.0,415.63,195.816,10.0,11.538
2013,0.993132,6.1661,500.0,415.312,195.754,10.0,11.654
2014,0.990033,6.4241,500.0,412.634,195.627,10.0,11.47
2015,0.991682,6.0748,500.0,408.743,194.076,10.0,11.481
2016,0.988691,6.1811,500.0,406.12,194.138,10.0,11.392
2017,0.939381,5.8309,500.0,400.692,193.67,10.0,11.526
2018,0.984585,8.0518,500.0,389.647,192.48,10.0,12.93
2019,0.983293,7.6699,500.0,374.538,191.333,10.0,12.687
2020,0.95688,7.0393,500.0,364.849,190.783,10.0,12.378
2021,0.979458,6.2824,500.0,358.413,190.081,10.0,12.1
2022,0.985323,6.7234,500.0,351.763,188.976,10.0,11.921
2023,0.985665,7.1428,500.0,346.569,189.005,10.0,11.73
2024,0.979897,7.105,500.0,342.924,188.474,10.0,11.538
2025,0.991955,7.1149,500.0,340.927,188.604,10.0,11.296
2026,0.980056,7.1645,500.0,338.511,188.468,10.0,11.516
2027,0.965027,6.987,500.0,334.866,188.809,10.0,11.456
2028,0.992904,6.514,500.0,331.859,188.028,10.0,11.369
2029,0.975026,6.4655,500.0,329.31,187.393,10.0,11.379
2030,0.989155,6.7588,500.0,328.633,186.557,10.0,11.464
2031,0.985399,6.474,500.0,327.527,185.624,10.0,11.521
2032,0.98887,6.3635,500.0,327.095,183.941,10.0,11.545
2033,0.992228,6.3948,500.0,327.478,182.263,10.0,11.472
2034,0.949023,6.8275,500.0,330.784,181.641,10.0,11.444
2035,0.978547,6.533,500.0,333.826,179.615,10.017,11.707
2036,0.981174,6.1524,500.0,335.911,179.761,10.0,11.519
2037,0.986467,6.6039,500.0,334.99,180.116,10.0,11.553
2038,0.973186,6.3807,500.0,333.16,179.076,10.0,11.636
2039,0.987365,6.7109,500.0,333.891,178.776,10.0,11.779
2040,0.928,6.4287,500.0,340.524,178.826,10.745,11.688
2041,0.951806,7.2109,500.0,349.012,178.805,10.857,11.861
2042,0.952245,7.5384,500.0,355.401,178.722,10.0,11.791
2043,0.978466,5.9054,500.0,353.404,178.73,10.0,11.932
2044,0.958954,6.1312,500.0,347.365,178.234,10.0,12.053
2045,0.938936,6.276,500.0,341.295,176.557,10.0,12.111
