frame,score,psr,ess,cx,cy,w,h
29,0.9816110134124756,13.180549621582031,500.0,333.1470209021195,182.74296868011976,24.675250831565133,69.93070127512348
30,0.982698380947113,12.548060417175293,500.0,332.2411573840028,183.98576642883873,24.47511874156765,70.9597520932521
31,0.9966467022895813,12.104841232299805,500.0,332.14165740342315,182.4038754353628,24.04280615117516,68.89950277996215
32,0.9943830966949463,12.515235900878906,500.0,331.6385834966857,183.64432717171533,23.707373620219606,69.26471777485837
33,0.9891579151153564,14.031505584716797,500.0,328.032456631648,182.00436008933005,23.964842577017528,70.95477996548247
34,0.9948427081108093,12.945676803588867,500.0,328.7890164284861,180.9521628755233,23.421818807116093,69.64232645740873
35,0.9814388155937195,13.171676635742188,500.0,327.62340249800036,182.3535030627621,23.646462876653978,69.7780495645996
36,0.9903226494789124,12.528151512145996,500.0,326.34984505970334,180.86948330905454,24.00824534591835,69.80735171298176
37,0.9979270696640015,10.890966415405273,500.0,327.0627111981142,181.19399737652276,23.61622090038727,69.33504974262472
38,0.9951871037483215,11.368501663208008,500.0,326.81668124771323,182.08913283522682,23.743366234256214,69.36928678058621
39,0.9923617839813232,12.690664291381836,500.0,328.3516992782258,181.76158139742267,24.307564920742895,69.5458198396723
40,0.9966081380844116,11.480137825012207,500.0,335.7636826975397,180.48624316937196,23.972469364570728,69.11648258017888
41,0.9930632710456848,12.847609519958496,500.0,335.51524793652345,182.45855117550525,23.60403007963627,71.1281957411526
42,0.975695013999939,14.74605941772461,500.0,337.8155606892032,181.83777998963566,23.279814059311875,72.47515902688347
43,0.984929621219635,12.83200454711914,500.0,335.1639995036861,181.80111456563296,24.05542505490024,73.55926539499916
44,0.9958682060241699,11.371646881103516,500.0,331.78519133399067,181.662346801509,24.82901153271493,73.13709159618485
45,0.997129499912262,11.72548770904541,500.0,327.03562293374165,180.4087989303357,25.397166837116018,71.84882519417165
46,0.9890307784080505,13.247057914733887,500.0,316.40668545100016,180.6005687817417,25.409984796310077,72.42186564778804
47,0.9685685038566589,12.589351654052734,500.0,307.5739957998545,178.75532826481503,25.819505595335784,71.54075734577061
48,0.9706408381462097,13.010991096496582,500.0,299.27716864685823,179.8888102885662,25.82370047237667,71.57857292135736
49,0.998198926448822,11.07711124420166,500.0,294.5935172541674,177.58336655028396,25.769258008814788,71.04474212521973
50,0.9966332316398621,11.812417984008789,500.0,288.8020067058412,176.57442022590317,25.455958257308705,69.27989507774238
51,0.9904728531837463,12.442490577697754,500.0,281.5758181300808,176.92683707789672,25.5950655678923,69.05506375557317
52,0.993458092212677,11.469616889953613,500.0,275.2195919101638,178.9004305226423,25.57412540151949,68.97052073045552
53,0.9967711567878723,11.842150688171387,500.0,271.08608902493256,177.9903281197819,25.342788451433528,70.89954334142033
54,0.9737126231193542,14.962538719177246,500.0,269.88899880836277,178.48668763599525,24.792645399487718,70.52693594073673
55,0.9895836114883423,14.535831451416016,500.0,269.12200432027555,176.96674001598524,24.598621580837086,70.06451933682537
56,0.976141095161438,14.754495620727539,500.0,267.6873763739031,177.61460643241122,24.552025842764472,70.70834132659022
57,0.9945776462554932,13.808124542236328,500.0,267.9154621763425,176.0990008523283,24.123240219079644,70.23038590666076
58,0.9943504929542542,13.917240142822266,500.0,269.4609698966371,176.92189548579591,24.266490152210437,72.27845118507761
59,0.9948177933692932,13.56946849822998,500.0,271.2073006173083,178.64920613376628,24.652970064007814,73.01076652174886
60,0.9934903383255005,13.849994659423828,500.0,272.0491054666786,177.26777788112452,24.66118335698205,72.20095791657505
61,0.9914190769195557,13.968489646911621,500.0,273.3692691387927,176.95517904483688,25.3343721119666,73.37879220483535
62,0.9622141718864441,14.058674812316895,500.0,276.5397528138734,175.5136356274815,26.223611829576015,75.54521133752198
63,0.9752713441848755,14.332565307617188,500.0,279.50357130180157,175.84704601358584,27.100799813696362,74.65744178046872
64,0.9751019477844238,13.059511184692383,500.0,282.7301306331553,175.48935808945473,27.667113125890083,75.57924694409324
65,0.9618226289749146,15.989041328430176,500.0,286.73918088026204,176.63730602652177,27.376566021889335,76.42267293849
66,0.9408888220787048,18.613977432250977,500.0,290.3037521757712,172.48894561804516,26.972980434651035,77.98090734311667
67,0.950461745262146,16.413043975830078,500.0,290.74025765925177,173.97941808940317,26.16558558682072,78.60621091077925
68,0.9051806926727295,19.98295783996582,500.0,293.4114647642845,174.5573961127222,26.61804302715095,80.1252028701355
69,0.8824598789215088,19.570144653320312,500.0,297.57144883844035,171.87995232291192,27.15174246536104,81.82422060378269
70,0.9749400019645691,14.555437088012695,500.0,303.21521339034734,177.31014817375592,27.59085194791021,82.48141677742431
71,0.9160407185554504,17.879411697387695,500.0,308.24328729620504,172.49846300282854,26.488555737343393,83.35124001744501
72,0.9538108110427856,16.820161819458008,500.0,306.19179453892554,177.84338983253366,26.26875825958062,82.51857508021321
73,0.9309134483337402,17.91026496887207,500.0,304.45460986237634,174.617540265466,26.233112558145386,81.75801589075743
74,0.8566609025001526,18.60797691345215,500.0,306.2149878801299,170.31151451114314,26.400822548890957,81.25578995816295
75,0.8101336359977722,20.372587203979492,500.0,311.00434007837345,175.6042859534861,26.576516901003693,80.13686739954878
76,0.8821117281913757,19.37128257751465,500.0,308.8771992583046,171.74497774252492,26.174649854059552,80.29613618985546
77,0.9163283705711365,18.000328063964844,500.0,307.17492592973366,171.3372231160027,26.43451875936538,81.73997084152879
78,0.9143346548080444,19.491485595703125,500.0,310.7930355886506,171.36097981742455,26.256159910455906,82.27133877324982
79,0.9439497590065002,15.883827209472656,500.0,312.3835653539975,169.57477531310548,25.716016683574008,81.1433633463268
80,0.8564164638519287,20.38196563720703,500.0,313.52571539036575,167.64285015204538,26.593451934159717,81.01686378778538
81,0.8012502193450928,18.872526168823242,500.0,314.42330211293597,161.10612246465527,27.148490928797475,83.08953352770993
82,0.9120523929595947,14.333683967590332,500.0,315.4530652617132,162.01462262908663,28.50860874317678,82.37663527078782
83,0.9707924723625183,13.88867473602295,500.0,310.7140490490589,164.88679286631773,28.91787010603131,85.13467366006938
84,0.888374924659729,17.383798599243164,500.0,312.28959428983455,169.2747104104891,28.267350863532542,83.62819150801822
85,0.9275959134101868,15.003201484680176,500.0,313.90039863495707,168.14640645466267,27.55753146367808,84.85367772671242
86,0.9053919911384583,17.648757934570312,500.0,316.1536212471429,167.63572908757894,26.511519499338355,86.41410705479527
87,0.9835290908813477,13.664643287658691,500.0,312.0921661296547,163.59790552037728,27.305194234156122,89.48278178880184
88,0.977412223815918,15.236173629760742,500.0,308.14268050385533,165.32090323892362,27.70552196944081,87.92162512030828
89,0.9756869673728943,13.650519371032715,500.0,310.7814648061923,161.80579620434597,28.310437927602937,89.50700973483339
90,0.9489407539367676,14.370503425598145,500.0,310.76056629301087,160.95044135215153,28.95583930501429,88.82374216638448
91,0.9638575315475464,15.2429780960083,500.0,310.101220253995,159.5728815408233,28.597979637569964,88.78231152899436
92,0.9601611495018005,14.225729942321777,500.0,310.3553838634704,156.34719063999475,28.909457585698217,87.18492775141516
93,0.9697520136833191,14.299701690673828,500.0,309.7767603542465,157.05753373627022,28.744824511137686,85.49516476032406
94,0.9453790187835693,16.059791564941406,500.0,308.84790460080967,155.48042535355202,28.788003735067775,84.4272134757638
95,0.923099160194397,16.925201416015625,500.0,309.2694647222675,155.890245287723,29.193480459595616,84.22263691679402
96,0.9537912011146545,14.272490501403809,500.0,309.19090778789723,153.32828758134747,29.426186840000184,82.55136500957423
97,0.8581675887107849,16.04439926147461,500.0,309.33488129767915,154.90106666656854,28.85571852583782,84.8637875732565
98,0.9385841488838196,16.196638107299805,500.0,309.0928641408141,151.13463168645805,28.148223203368197,85.157649733023
99,0.9200106859207153,14.109786033630371,500.0,308.63399170421764,157.89396036651684,27.498487627433757,86.84549682330103
100,0.9480461478233337,15.62099552154541,500.0,308.92019739484175,151.31975858437642,27.112426385673672,86.84493168110697
101,0.9514485597610474,16.32611656188965,500.0,311.0277322980584,150.9799920254613,27.635574751034596,85.00011517985929
102,0.8480309844017029,17.761474609375,500.0,319.4095020833798,144.46585663543723,27.593284385722995,84.05264166749782
103,0.8876739740371704,12.890374183654785,500.0,322.4738362555184,144.37385685121652,27.52374089587273,85.4934772868777
104,0.9473223686218262,15.348814010620117,500.0,321.96231648374675,143.53420392515895,26.462818925550913,84.56134661402304
105,0.9679153561592102,17.006305694580078,500.0,317.8902189752786,138.83850169263363,27.327344321019332,83.50047675655362
106,0.9724348187446594,15.724021911621094,500.0,317.93828985610673,135.12842975973106,27.485115946613284,80.58923344883814
107,0.9805066585540771,14.260696411132812,500.0,318.3394425499523,133.80983503803262,28.065553394538064,77.7165485104286
108,0.9864541888237,14.090593338012695,500.0,318.2823458266365,132.527220563657,27.72093396991906,75.16789525707131
109,0.9712603092193604,16.06096649169922,500.0,320.3671103697635,129.93004824951933,26.844334843706033,74.80135152841503
110,0.9155485033988953,17.89397621154785,500.0,321.38069380223584,129.03571660241076,25.938805235911083,74.49678071260442
111,0.9712446331977844,16.324533462524414,500.0,320.80163225767325,127.72872598232551,25.25345491423429,72.5078632545237
112,0.9739336967468262,14.615774154663086,500.0,319.3759395530554,127.98689469775046,25.367750038247557,71.25000023520423
113,0.9792992472648621,13.792733192443848,500.0,316.40693391846025,128.37084136514773,25.25621384062424,71.07242906683668
114,0.9912080764770508,12.757974624633789,500.0,316.3471483031254,128.33013566236303,25.43538260613034,69.59469698655451
115,0.9809200763702393,15.563666343688965,500.0,317.48767336117953,128.8763208825413,24.576113607200497,69.51870045650188
116,0.9652364253997803,17.166074752807617,500.0,318.41545749436716,127.96787472679746,23.79619440260737,70.5896927931366
117,0.9715112447738647,15.755317687988281,500.0,319.1592544281337,129.39659564422786,23.769413172704187,70.42666485886868
118,0.9736421704292297,16.59086036682129,500.0,321.1895786817537,128.00121639402292,23.585899465702642,69.47365467868588
119,0.9792183041572571,15.758399963378906,500.0,322.08612081936985,125.98703878717605,23.198623154123162,69.62046063921375
120,0.9789794683456421,16.762502670288086,500.0,322.2825853333093,125.04104346218844,22.947222441430718,68.4181971353539
121,0.9945058226585388,12.289387702941895,500.0,323.09683200751124,123.83647178360008,23.794819651531917,66.34487550137403
122,0.9901033639907837,13.817561149597168,500.0,323.8688438472873,122.71727829051292,24.312033343680717,65.20937001262726
123,0.9947740435600281,12.263936042785645,500.0,325.42073454816983,122.47557683643727,24.9562469578326,63.438109942962654
124,0.9854603409767151,13.730677604675293,500.0,327.4901631292831,121.93929856165248,25.27034980451682,62.840366225243606
125,0.9805846214294434,13.624432563781738,500.0,328.69160627788386,120.90932215672436,25.484153974899307,61.94281809269096
126,0.987672746181488,13.982553482055664,500.0,330.1160330994965,120.64302811488784,25.569175764405784,61.65643492094854
127,0.9864795804023743,13.208638191223145,500.0,331.5214680690047,118.94552922671625,25.16507416577681,61.07345744752992
128,0.9933344125747681,11.456978797912598,500.0,332.46592589707956,118.60000774730264,25.272414241737906,60.789216043899245
129,0.9868434071540833,13.286867141723633,500.0,334.42955019849796,116.34511684418104,24.499617652835653,61.512045584991924
130,0.9931390881538391,11.533303260803223,500.0,335.9901866798605,118.2510336374751,24.266310652737317,60.5048961618865
131,0.9948034882545471,11.022210121154785,500.0,336.49246791380455,116.4049293678942,24.676673917649524,59.434608920936235
132,0.9912621974945068,10.53872299194336,500.0,337.15004399400993,117.97273512744789,25.211659553575487,58.13193035512805
133,0.9893025755882263,11.793033599853516,500.0,338.66016876018057,118.29772702947002,24.61705775018509,57.62382083888242
134,0.9852853417396545,12.03553295135498,500.0,341.88082602754946,115.61320512190976,23.892125984935916,58.743385834715184
135,0.9928041100502014,10.098997116088867,500.0,343.6659906649349,113.37736225843182,23.6353635472965,58.5071005786984
136,0.988407552242279,10.889347076416016,500.0,339.5746983558378,117.09264600009703,24.045722300652834,56.68611774866301
137,0.9913110733032227,10.014067649841309,500.0,339.94156476595407,115.34694126557345,24.204555207152627,55.96431020929404
138,0.9881880879402161,10.086322784423828,500.0,339.5730781362116,117.19523921410845,24.721040650531428,54.793289239884395
139,0.9875389337539673,11.339118957519531,500.0,338.755454646254,116.93497773967968,24.205925596749125,54.75114570238726
140,0.9929898977279663,10.24816608428955,500.0,340.33512740613645,115.3906114674833,24.30254413117381,55.06168604276267
141,0.9922100305557251,10.112911224365234,500.0,340.992115018508,115.53365346712403,24.268285817000944,54.60113986284229
142,0.9745868444442749,13.56606388092041,500.0,341.4631138071578,113.81155846129427,24.167639639853057,55.01076060169523
143,0.9535338282585144,15.47763442993164,500.0,343.200079526489,114.91941285593867,23.570269051781754,54.32450737383692
144,0.9521387219429016,16.367448806762695,500.0,344.1233827249428,113.37077489172106,23.428472800814234,54.023877860877626
145,0.9510307908058167,13.166572570800781,500.0,347.1204010808545,111.24619634296798,23.637865952633227,52.958236875027474
146,0.9399080872535706,13.006814956665039,500.0,351.8534588110903,114.61121717124323,23.59947599281584,51.18950586665519
147,0.9585731625556946,12.562374114990234,500.0,354.49289940371307,111.9489558275715,23.056221992071034,51.35897156393098
148,0.9471723437309265,12.611156463623047,500.0,356.2588814155678,113.49637259211178,22.670412646298686,50.58987688694105
149,0.9780725240707397,10.967598915100098,500.0,357.54247176074387,112.21590535521027,22.48602769228311,49.90962318073008
150,0.9566477537155151,12.564827919006348,500.0,360.8828493752952,111.61094900556886,22.3960743755165,48.52418359264965
151,0.9678878784179688,11.800491333007812,500.0,363.2424592810457,113.79266023917178,21.716444106424007,48.00923132949662
152,0.9553521275520325,12.238608360290527,500.0,364.8136413934985,112.92048972926965,21.205052717285643,47.28825487850741
153,0.8899453282356262,14.812344551086426,500.0,366.8219990099405,111.7029976403625,20.831009446220534,46.0940695193883
154,0.8716269135475159,17.513076782226562,500.0,369.0370677110967,108.03615713765257,20.167370773524706,45.74118086079265
155,0.9576374292373657,12.308065414428711,500.0,368.11846373377324,111.06072249475201,20.203753924414784,43.56500720907383
156,0.9818859100341797,11.523749351501465,500.0,369.0042555522351,112.29068625396256,19.83026707475507,41.30723858248812
157,0.9726879596710205,11.404950141906738,500.0,370.0904516176057,111.76894793117611,20.10640498576627,40.16280997693057
158,0.9864835143089294,10.995016098022461,500.0,370.4635811587173,113.53701819191348,20.044851194797676,39.463345979808366
159,0.9767661094665527,10.043370246887207,500.0,368.18185473134474,112.54606064929729,20.0429480680284,38.9357148344814
160,0.9757659435272217,12.732401847839355,500.0,367.9947783470619,109.53972281382546,20.26329839501998,38.56016909646752
161,0.9900034070014954,9.664532661437988,500.0,367.8304246082367,108.61691019030701,19.774209992973013,37.08890214204814
162,0.9639374613761902,10.589091300964355,500.0,366.53795117957344,110.23545179919307,19.622311587700832,35.958336142663356
163,0.9868574142456055,10.15616226196289,500.0,366.12607683404497,110.45446909010587,19.347297957382235,34.847671030691636
164,0.9324354529380798,13.034127235412598,500.0,363.0772039769802,108.89168775045654,19.489288453871154,34.12945942450398
165,0.9770395755767822,10.871453285217285,500.0,363.2917807882001,109.20059910182826,19.55877778818428,33.39900540082509
166,0.9543924927711487,12.468096733093262,500.0,363.56586328669323,109.58694278812791,19.245914150096784,33.71488567831317
167,0.93131422996521,12.579224586486816,500.0,363.80404278565396,108.72326988189441,19.20560992840786,33.54966795818942
168,0.9119417071342468,13.060258865356445,500.0,361.3630683827722,107.69307077538446,19.111940366153803,33.467456935039664
169,0.9510727524757385,11.45702075958252,500.0,362.11058733082643,107.8649938014442,19.220315318572425,32.95590240393939
170,0.956692636013031,11.482781410217285,500.0,362.2900141060481,108.40727967032356,19.297379625980057,32.061382186437605
171,0.9562034010887146,10.73925495147705,500.0,362.7359950211668,108.54623216001676,19.37853133746754,31.43705052550576
172,0.9800335764884949,10.76834487915039,500.0,363.1935228978571,107.25628850429437,18.985972570092493,31.429968100417774
173,0.9571014046669006,10.560176849365234,500.0,363.2596951578416,108.45812717721566,19.120899227935734,30.693071285270054
174,0.9620035290718079,10.259318351745605,500.0,362.76175918782394,107.94243265253331,18.86050692180786,29.53613372134167
175,0.9631919264793396,10.359631538391113,500.0,362.6948208940355,107.2174988747206,18.57233748383699,29.055938636639155
176,0.9549859166145325,10.336542129516602,500.0,362.86857366851723,109.00508173731681,18.623911676722127,29.288989327962486
177,0.9750031232833862,9.607778549194336,500.0,363.7414948942735,107.19996443678056,18.54921563570212,29.20726460545847
178,0.96795254945755,9.815313339233398,500.0,364.06877794474576,108.38020310533426,18.864195695402923,29.775941336704633
179,0.9627624750137329,9.788473129272461,500.0,365.29605585150955,108.54641983900288,18.645032478283692,30.0625957472101
180,0.9191870093345642,11.00252914428711,500.0,366.09236012699154,106.4913385136453,18.28818759838316,29.7703533019369
181,0.9687974452972412,8.976448059082031,500.0,366.9276412453442,106.29044723736789,18.276915764118925,30.516104153916373
182,0.9733496904373169,9.508257865905762,500.0,367.9271169648614,105.82951124419576,17.947751920530834,30.8027388118376
183,0.9873164892196655,9.157957077026367,500.0,368.0375312552248,106.04625940157325,17.672903405363062,31.4137296825869
184,0.9677013158798218,10.687475204467773,500.0,367.643899824131,105.25238920973791,17.024691178131594,31.603693517315463
185,0.9893298745155334,8.657486915588379,500.0,367.59896312013876,106.40901160429898,17.54675802206644,31.39228793359925
186,0.9913062453269958,9.147900581359863,500.0,368.1047333191766,104.88708074739068,17.611528195309354,30.909822784325364
187,0.984970211982727,8.53321361541748,500.0,370.19559926674054,105.68331593743251,17.756144917133113,31.389597777553043
188,0.9917235970497131,8.385252952575684,500.0,371.59754204161476,106.48860191495649,17.506135024295162,30.529424962477812
189,0.9915838241577148,8.189851760864258,500.0,372.30534552451286,105.70233537862717,17.904780091010903,30.622808760867244
190,0.9837967753410339,9.764991760253906,500.0,372.66696710362635,105.39249987379816,17.474666809978807,31.190542048634033
191,0.9797744154930115,9.190119743347168,500.0,372.22315916563986,106.04231808704863,17.998820941533157,30.38404592498759
192,0.9846130609512329,8.534780502319336,500.0,372.86909398735617,104.42659883069877,18.105642604002444,29.99080760668663
193,0.9811562299728394,8.585765838623047,500.0,374.28825364325803,104.0026812146819,18.106487820282435,29.356016025819454
194,0.9791932106018066,8.194175720214844,500.0,375.4519237829362,103.62230392320197,17.784283671243788,28.928092394715993
195,0.9917529225349426,7.9427571296691895,500.0,375.80662673898337,102.89460062427544,17.522970378706184,28.42081668805903
196,0.9888554215431213,8.182450294494629,500.0,375.6902822034011,103.84100362771659,17.223793712888284,27.726346034007804
197,0.9884510040283203,7.263922691345215,500.0,376.4482810318368,103.37777590106415,17.330622806253974,27.072639547596456
198,0.9443371295928955,9.022128105163574,500.0,377.34959286498724,102.84353401845041,17.21591332364728,27.00044273462423
199,0.9302701950073242,9.696775436401367,500.0,378.0879141716733,103.00759627409158,17.112497009019325,27.286601691570908
200,0.907816469669342,8.760636329650879,500.0,378.5306373055013,102.18235843361614,16.786080620856737,27.467598767413705
201,0.971129298210144,7.696537494659424,500.0,378.5513612691312,101.88541065531665,16.6500136380579,26.983576216217134
202,0.9686679244041443,7.349452972412109,500.0,378.84499648649205,101.10571008715412,16.686264346375793,26.694657857997946
203,0.949783980846405,9.079954147338867,500.0,379.68362733374767,100.62276368732377,19.25724279453463,25.229551781170805
204,0.9754887223243713,7.703914165496826,500.0,380.5009513417103,99.78013270357397,19.14166989159944,24.928876325507062
205,0.9395076036453247,8.997312545776367,500.0,380.60645449634035,99.61641920812934,20.955356366594195,23.738301825920793
206,0.9559528827667236,8.59745979309082,500.0,381.97864950071227,99.79707713036515,21.954066555627847,23.355561867298274
207,0.9655463695526123,9.15764045715332,500.0,382.39204649421185,100.10211487061031,22.769953670180215,23.58728331726124
208,0.9491573572158813,9.217484474182129,500.0,382.9755095733066,100.30312881144182,23.13033025671097,23.77140073216845
209,0.9881792068481445,7.974446773529053,500.0,382.6143165130524,100.73741373948113,23.008966394889246,23.72935554876973
210,0.9705564975738525,8.534317016601562,500.0,381.7136405398847,100.94587365481318,23.582263188594673,23.788496951064616
211,0.9762113094329834,8.193757057189941,500.0,382.24307141767264,100.71419289023945,23.709630318258256,23.697114013252897
212,0.9770708084106445,7.964086532592773,500.0,383.55207315003116,100.53885425844325,24.05897409379759,23.5714439057631
213,0.9815064668655396,7.947087287902832,500.0,384.0779395419328,100.54207469186788,24.338453847944756,23.546239406511972
214,0.9840146899223328,7.949411392211914,500.0,383.155801928005,101.436041953865,23.914549633217618,23.806519847208076
215,0.9290422797203064,9.779374122619629,500.0,382.88424246580183,100.79372412915008,23.90690407241194,23.53913126841949
216,0.9659314155578613,8.248613357543945,500.0,382.10814225546375,100.75603924255552,23.97276184205401,23.81464825818209
217,0.9730850458145142,8.16110610961914,500.0,382.1330140837024,100.56806800811418,24.083944161621613,24.0728945401833
218,0.9838641881942749,7.680934906005859,500.0,382.67324344641463,100.8796225781609,23.981470084844823,23.982993265385044
219,0.9867300987243652,7.343161582946777,500.0,382.6152831810853,101.22946117572909,23.88587541194462,23.987078923256902
220,0.9456385970115662,8.976430892944336,500.0,382.6979449091431,100.5181676478644,23.41519631802457,23.892267112877796
221,0.9630603194236755,8.633630752563477,500.0,381.59191323592813,100.52428482273635,23.587695177392888,23.96355892752529
222,0.9617186188697815,7.938941478729248,500.0,380.0478535421122,100.15261340892242,23.42303257464987,24.05847035308395
223,0.9874835014343262,7.7968621253967285,500.0,376.4931125932609,101.19892378244175,22.789374903652607,23.927893538794628
224,0.940477728843689,9.032158851623535,500.0,367.76329696788844,101.24432728524368,21.84538314899741,23.649405958768703
225,0.986747145652771,7.908370018005371,500.0,353.8995626738561,101.85139701532223,20.858726623029675,23.097864685079195
226,0.9583675265312195,8.145126342773438,500.0,342.2540031949095,101.75875181777748,19.021105999700648,22.768877239019663
227,0.9890312552452087,7.685605525970459,500.0,331.68526373940387,102.37564627327896,18.242510157910704,22.081336021762752
228,0.9916564226150513,7.586590766906738,500.0,327.81015248160566,102.91656731552497,18.135988455633235,21.428113805738384
229,0.9900435209274292,7.758540153503418,500.0,324.6469705670564,102.77507649912693,18.110708911070557,20.971884145041017
230,0.9919731616973877,7.70973014831543,500.0,322.13500502257756,102.98605019559713,17.31507609541893,20.94683546403613
231,0.9896332025527954,7.502920627593994,500.0,322.60810193573326,103.04896767136039,16.477467426943225,20.55826697226356
232,0.9918319582939148,7.1365838050842285,500.0,326.495886668469,102.96779862997113,16.184972268795608,20.292094028499715
233,0.9717393517494202,7.524333953857422,500.0,332.64310103885776,103.98685794954339,16.272806248034364,20.197823751322908
234,0.9771639704704285,7.244100093841553,500.0,338.6904550589156,103.89512508370915,16.360476065080576,20.127613805938807
235,0.9731529951095581,7.598236083984375,500.0,344.35290937507557,104.43987124496377,17.456116595718544,19.80301415409054
236,0.9670594334602356,8.002339363098145,500.0,347.6940336528991,104.80946262777628,18.0932468221278,19.492852672297314
237,0.9772995710372925,7.575527191162109,500.0,350.0116455976227,104.80415282774706,18.64437023324334,19.51095008372617
238,0.9385361671447754,8.530692100524902,500.0,352.1077035023158,104.6873883817848,19.273013606176175,19.772127749037374
239,0.9161021113395691,8.716211318969727,500.0,355.67313741083,104.70562296482397,19.612596083316404,19.993713225720647
240,0.9466449618339539,8.932304382324219,500.0,360.56176865052703,105.95566854811482,19.08327424221652,19.753847540306644
241,0.9357791543006897,9.882553100585938,500.0,363.3853416768765,105.987792349758,18.021204302942497,19.77688244653096
242,0.9772481322288513,7.3669610023498535,500.0,361.7957551024659,106.46614432789264,17.997437341243437,19.493527531407278
243,0.9884186387062073,7.363723278045654,500.0,358.6529384177304,107.0520794031846,18.192122744940793,19.305656156729224
244,0.9889355301856995,7.007068157196045,500.0,355.5501138456856,107.32727078970278,18.53550466840766,19.271571127519174
245,0.9753090739250183,6.977416515350342,500.0,356.1319472515273,106.41996238692347,18.351876249678423,19.316323882540065
246,0.9893727898597717,6.691821575164795,500.0,356.12759393849024,107.07271756578861,18.208075508104212,19.119906234918876
247,0.9876525402069092,7.210730075836182,500.0,356.3177681444415,107.38427269506647,18.39187925712364,19.253625769617962
248,0.9848190546035767,6.833528518676758,500.0,354.74962326336646,107.07491226088999,17.970945265278267,19.123022437826126
249,0.9903410077095032,7.1452741622924805,500.0,353.7691349064374,106.66457571019953,17.46234767025659,18.808697986041985
250,0.9855284094810486,7.481438636779785,500.0,351.01471648687067,106.8179408948518,17.03387281998117,18.456190494361593
251,0.9865125417709351,7.409489631652832,500.0,346.8004139214887,107.30266899683505,16.610609828859047,18.37507267676009
252,0.9899015426635742,6.900340557098389,500.0,343.24512000005666,107.5468492030664,16.382123025286656,18.18855409204113
253,0.9834506511688232,7.416029930114746,500.0,341.1440877196741,107.48120103124859,16.43060965173104,18.08428858952611
